course_id,course_name,category,sub_category,difficulty,rating,num_students,description
C1727,Ethical Hacking Masterclass,Programming,Java,Beginner,4.4,4221,Ethical Hacking Masterclass course covering Java in the field of Programming.
C1728,Natural Language Processing Basics,Data Science,Analytics,Beginner,4.0,432,Natural Language Processing Basics course covering Analytics in the field of Data Science.
C1729,Data Visualization using Power BI,Blockchain,Web3,Advanced,4.2,433,Data Visualization using Power BI course covering Web3 in the field of Blockchain.
C1730,Data Visualization using Power BI,Blockchain,General,Beginner,4.8,1089,Data Visualization using Power BI course covering General in the field of Blockchain.
C1731,Django Web Development,Blockchain,Smart Contracts,Beginner,4.0,999,Django Web Development course covering Smart Contracts in the field of Blockchain.
C1732,Blockchain Essentials,Web Development,Frontend,Intermediate,5.0,334,Blockchain Essentials course covering Frontend in the field of Web Development.
C1733,Statistics for Machine Learning,Data Science,Visualization,Beginner,4.0,2615,Statistics for Machine Learning course covering Visualization in the field of Data Science.
C1734,Reinforcement Learning Fundamentals,Web Development,Python Web,Intermediate,3.6,3666,Reinforcement Learning Fundamentals course covering Python Web in the field of Web Development.
C1735,Deep Learning with TensorFlow,Data Science,Python,Advanced,4.2,3178,Deep Learning with TensorFlow course covering Python in the field of Data Science.
C1736,Blockchain Essentials,Blockchain,Web3,Advanced,4.2,4458,Blockchain Essentials course covering Web3 in the field of Blockchain.
C1737,Deep Learning with TensorFlow,Web Development,React,Advanced,4.6,3152,Deep Learning with TensorFlow course covering React in the field of Web Development.
C1738,Reinforcement Learning Fundamentals,Web Development,React,Advanced,4.4,506,Reinforcement Learning Fundamentals course covering React in the field of Web Development.
C1739,Django Web Development,Programming,Python Scripting,Beginner,5.0,1632,Django Web Development course covering Python Scripting in the field of Programming.
C1740,Ethical Hacking Masterclass,Blockchain,Web3,Advanced,4.5,2386,Ethical Hacking Masterclass course covering Web3 in the field of Blockchain.
C1741,Statistics for Machine Learning,Programming,Databases,Beginner,4.4,912,Statistics for Machine Learning course covering Databases in the field of Programming.
C1742,React for Frontend Development,Cybersecurity,Hacking,Advanced,4.5,1704,React for Frontend Development course covering Hacking in the field of Cybersecurity.
C1743,Reinforcement Learning Fundamentals,Blockchain,Web3,Advanced,4.9,2283,Reinforcement Learning Fundamentals course covering Web3 in the field of Blockchain.
C1744,Blockchain Essentials,Programming,Databases,Advanced,4.4,3951,Blockchain Essentials course covering Databases in the field of Programming.
C1745,Cybersecurity Basics,AI,NLP,Beginner,4.0,1219,Cybersecurity Basics course covering NLP in the field of AI.
C1746,Introduction to Artificial Intelligence,Blockchain,Smart Contracts,Advanced,3.7,2276,Introduction to Artificial Intelligence course covering Smart Contracts in the field of Blockchain.
C1747,Ethical Hacking Masterclass,Cybersecurity,Hacking,Advanced,4.3,3965,Ethical Hacking Masterclass course covering Hacking in the field of Cybersecurity.
C1748,DevOps Fundamentals,AI,Artificial Intelligence,Beginner,4.1,4453,DevOps Fundamentals course covering Artificial Intelligence in the field of AI.
C1749,Advanced AI Model Deployment,Web Development,Frontend,Beginner,4.0,858,Advanced AI Model Deployment course covering Frontend in the field of Web Development.
C1750,Ethical Hacking Masterclass,Blockchain,Smart Contracts,Advanced,3.6,842,Ethical Hacking Masterclass course covering Smart Contracts in the field of Blockchain.
C1751,Cloud Computing with AWS,Cloud,DevOps,Intermediate,4.8,3086,Cloud Computing with AWS course covering DevOps in the field of Cloud.
C1752,Statistics for Machine Learning,Cloud,DevOps,Beginner,3.9,1646,Statistics for Machine Learning course covering DevOps in the field of Cloud.
C1753,Django Web Development,Web Development,React,Beginner,3.5,4805,Django Web Development course covering React in the field of Web Development.
C1754,Advanced AI Model Deployment,Cloud,AWS,Intermediate,3.9,3386,Advanced AI Model Deployment course covering AWS in the field of Cloud.
C1755,Deep Learning with TensorFlow,Cybersecurity,Hacking,Advanced,3.6,760,Deep Learning with TensorFlow course covering Hacking in the field of Cybersecurity.
C1756,Introduction to SQL,AI,Artificial Intelligence,Intermediate,3.9,1661,Introduction to SQL course covering Artificial Intelligence in the field of AI.
C1757,Deep Learning with TensorFlow,Blockchain,General,Advanced,4.2,2791,Deep Learning with TensorFlow course covering General in the field of Blockchain.
C1758,React for Frontend Development,Web Development,Frontend,Advanced,4.8,1487,React for Frontend Development course covering Frontend in the field of Web Development.
C1759,Introduction to SQL,Cybersecurity,Network Security,Intermediate,3.8,915,Introduction to SQL course covering Network Security in the field of Cybersecurity.
C1760,Blockchain Essentials,Programming,Java,Beginner,4.9,4170,Blockchain Essentials course covering Java in the field of Programming.
C1761,Blockchain Essentials,Programming,C,Beginner,4.6,2097,Blockchain Essentials course covering C in the field of Programming.
C1762,DevOps Fundamentals,Programming,Python Scripting,Intermediate,3.7,4574,DevOps Fundamentals course covering Python Scripting in the field of Programming.
C1763,React for Frontend Development,Web Development,Python Web,Intermediate,4.5,1122,React for Frontend Development course covering Python Web in the field of Web Development.
C1764,Cybersecurity Basics,Data Science,Python,Beginner,4.5,2922,Cybersecurity Basics course covering Python in the field of Data Science.
C1765,Python for Data Science,Web Development,Frontend,Advanced,3.9,4787,Python for Data Science course covering Frontend in the field of Web Development.
C1766,Java Programming Masterclass,Cybersecurity,Hacking,Advanced,4.8,2395,Java Programming Masterclass course covering Hacking in the field of Cybersecurity.
C1767,Introduction to SQL,Data Science,Analytics,Advanced,4.1,3099,Introduction to SQL course covering Analytics in the field of Data Science.
C1768,Data Visualization using Power BI,Cybersecurity,General,Advanced,4.7,4147,Data Visualization using Power BI course covering General in the field of Cybersecurity.
C1769,Java Programming Masterclass,Data Science,Visualization,Beginner,3.7,1158,Java Programming Masterclass course covering Visualization in the field of Data Science.
C1770,Deep Learning with TensorFlow,Cybersecurity,Hacking,Intermediate,3.9,3170,Deep Learning with TensorFlow course covering Hacking in the field of Cybersecurity.
C1771,Introduction to Artificial Intelligence,Web Development,Full Stack,Intermediate,3.6,2006,Introduction to Artificial Intelligence course covering Full Stack in the field of Web Development.
C1772,Introduction to Artificial Intelligence,Programming,C,Intermediate,4.7,4902,Introduction to Artificial Intelligence course covering C in the field of Programming.
C1773,Data Visualization using Power BI,Programming,Databases,Advanced,4.2,794,Data Visualization using Power BI course covering Databases in the field of Programming.
C1774,Django Web Development,AI,Artificial Intelligence,Advanced,4.7,2248,Django Web Development course covering Artificial Intelligence in the field of AI.
C1775,Computer Vision Crash Course,Programming,C,Beginner,4.0,2030,Computer Vision Crash Course course covering C in the field of Programming.
C1776,Ethical Hacking Masterclass,Blockchain,Smart Contracts,Advanced,4.9,4873,Ethical Hacking Masterclass course covering Smart Contracts in the field of Blockchain.
C1777,Cloud Computing with AWS,Programming,Databases,Beginner,3.8,4126,Cloud Computing with AWS course covering Databases in the field of Programming.
C1778,Machine Learning A-Z,Data Science,Visualization,Beginner,4.6,4614,Machine Learning A-Z course covering Visualization in the field of Data Science.
C1779,Machine Learning A-Z,Blockchain,General,Advanced,4.3,1316,Machine Learning A-Z course covering General in the field of Blockchain.
C1780,DevOps Fundamentals,AI,Reinforcement Learning,Beginner,4.6,1687,DevOps Fundamentals course covering Reinforcement Learning in the field of AI.
C1781,Introduction to Artificial Intelligence,Web Development,Backend,Advanced,4.6,273,Introduction to Artificial Intelligence course covering Backend in the field of Web Development.
C1782,Cloud Computing with AWS,Web Development,React,Intermediate,4.3,4705,Cloud Computing with AWS course covering React in the field of Web Development.
C1783,Deep Learning with TensorFlow,Programming,Python Scripting,Intermediate,3.8,4549,Deep Learning with TensorFlow course covering Python Scripting in the field of Programming.
C1784,Reinforcement Learning Fundamentals,Blockchain,General,Advanced,4.7,531,Reinforcement Learning Fundamentals course covering General in the field of Blockchain.
C1785,Data Visualization using Power BI,Cloud,AWS,Advanced,4.7,4750,Data Visualization using Power BI course covering AWS in the field of Cloud.
C1786,Natural Language Processing Basics,Data Science,Visualization,Intermediate,4.4,3065,Natural Language Processing Basics course covering Visualization in the field of Data Science.
C1787,Cloud Computing with AWS,Cloud,Azure,Intermediate,5.0,664,Cloud Computing with AWS course covering Azure in the field of Cloud.
C1788,Natural Language Processing Basics,Cloud,Azure,Advanced,4.6,602,Natural Language Processing Basics course covering Azure in the field of Cloud.
C1789,Cloud Computing with AWS,Cloud,AWS,Intermediate,5.0,4892,Cloud Computing with AWS course covering AWS in the field of Cloud.
C1790,Natural Language Processing Basics,Programming,Databases,Beginner,4.0,1637,Natural Language Processing Basics course covering Databases in the field of Programming.
C1791,Natural Language Processing Basics,Cybersecurity,Network Security,Advanced,4.3,4741,Natural Language Processing Basics course covering Network Security in the field of Cybersecurity.
C1792,Computer Vision Crash Course,Cybersecurity,Forensics,Advanced,4.1,464,Computer Vision Crash Course course covering Forensics in the field of Cybersecurity.
C1793,Java Programming Masterclass,Cybersecurity,Hacking,Intermediate,4.1,2554,Java Programming Masterclass course covering Hacking in the field of Cybersecurity.
C1794,Computer Vision Crash Course,Data Science,Python,Intermediate,3.7,1590,Computer Vision Crash Course course covering Python in the field of Data Science.
C1795,Advanced AI Model Deployment,AI,Deep Learning,Intermediate,4.7,834,Advanced AI Model Deployment course covering Deep Learning in the field of AI.
C1796,Deep Learning with TensorFlow,Programming,C,Intermediate,4.8,4877,Deep Learning with TensorFlow course covering C in the field of Programming.
C1797,Advanced AI Model Deployment,Programming,C++,Intermediate,4.2,1445,Advanced AI Model Deployment course covering C++ in the field of Programming.
C1798,Advanced AI Model Deployment,Blockchain,Smart Contracts,Intermediate,4.2,642,Advanced AI Model Deployment course covering Smart Contracts in the field of Blockchain.
C1799,Blockchain Essentials,AI,NLP,Intermediate,4.2,1022,Blockchain Essentials course covering NLP in the field of AI.
C1800,Python for Data Science,Blockchain,General,Beginner,3.9,762,Python for Data Science course covering General in the field of Blockchain.
C1801,Ethical Hacking Masterclass,Programming,Python Scripting,Advanced,3.9,434,Ethical Hacking Masterclass course covering Python Scripting in the field of Programming.
C1802,Java Programming Masterclass,Programming,Python Scripting,Beginner,4.3,728,Java Programming Masterclass course covering Python Scripting in the field of Programming.
